Id,audit_year,Country,Hospital.Site,Hospital.Beds..HC.,Diabetic.Patients..BA.,Prevalence.of.diabetes,Percentage.White,Percentage.emergency,Percentage.Mangement.of.diabetes,Percentage.other.medical,Percentage.Non.Medical,Percentage.Diabetes.Type.1,Percentage.Diabetes.Type.2...Insulin,Percentage.Diabetes.Type.2...Non.insulin,Percentage.Diabetes.Type.2...Diet.only,Percentage.Diabetes.Type.Other,Nursing.hours,Consultant.hours,Dietician.hours,Podiatrist.hours,Blood.Glucose.monitoring.Days,Appropriate.Days,Good.Diabetes.Days,Visit.by.specialist.diabetes.team,Medication.errors,prescription.errors,management.errors,Insulin.Errors,Admitted.with.foot.disease,Seen.by.the.MDT.within.24.hours,Foot.Risk.Assessment.completed.within.24.hours,Foot.Risk.Assessment.completed.during.the.hospital.stay,X..Severe.Hypo,X..Minor.Hypo,Meals.Suitable,Meals.Timing,Meals.Choice,Staff.Knowledge...Answer.Qs,Staff.Knowledge...Emotional.support,Staff.Knowledge...Work.together,Overall.Satisfaction,Patient.reported.unexpected.high,Patient.reported.unexpected.low,Able.to.take.control.of.diabetes.care,Staff.aware.of.diabetes,some.all.or.most.staff.know.enough.about.diabetes,Percentage.renal.replacement.therapy
297,2010,England,Hospital,525,69,0.131,0.969,0.928,0.075,0.761,0.164,0.075,0.284,0.463,0.179,0,0.28,0.11,0.07,0.04,6.52,5.85,3.11,0.214,0.531,0.375,0.344,0.313,0.046,0.5,0.123,0.048,0.174,0.29,0.952,0.778,0.684,0.571,0.737,0.368,0.85,0.158,0.316,0.667,0.952,0.7,0.06
298,2010,England,Hospital,203,28,0.138,1,0.889,0.037,0.778,0.185,0,0.143,0.5,0.357,0,0.71,0.07,0.24,0.04,6.89,6.46,4.73,0.333,0.36,0.32,0.16,0.16,0.074,0,0.185,0,0.071,0.286,1,1,1,1,0.4,0.571,0.714,0,0.333,0.8,0.833,0.833,0
299,2010,England,Hospital,350,36,0.103,0.694,0.806,0,0.636,0.364,0.056,0.278,0.556,0.111,0,1.67,0.28,0.42,0.11,6.72,6.1,3.49,0.182,0.375,0.344,0.188,0.188,0.094,0.333,0.088,0.245,0.111,0.278,0.909,0.75,0.75,0.75,0.889,0.2,0.7,0.182,0.364,0.727,0.818,0.5,0.029
300,2010,England,Hospital,382,85,0.223,0.518,0.819,0.012,0.776,0.212,0.048,0.31,0.488,0.155,0,0.35,0.09,0.02,0.24,6.46,6.42,4.59,0.183,0.37,0.259,0.173,0.222,0.048,1,0.268,0.636,0.106,0.247,0.875,0.75,0.688,0.455,0.8,0.313,0.75,0.214,0.286,0.688,0.938,0.688,0.012
301,2010,England,Hospital,97,16,0.165,1,0.438,0,0.4,0.6,0,0.143,0.429,0.429,0,1.59,2.63,0.03,0.09,2.95,2.95,3.69,0.125,0.3,0.1,0.2,0.1,0.063,1,0,0,0.063,0.125,0.833,1,0.545,0.143,0.9,0.692,0.857,0.154,0.154,0.4,0.615,0.667,0
302,2010,England,Hospital,204,49,0.24,1,0.804,0.104,0.583,0.313,0.111,0.378,0.267,0.244,0,0.31,0.18,0.02,0.04,6.61,6.57,3.06,0.19,0.267,0.156,0.156,0.2,0.133,0.6,0.159,0.098,0.041,0.122,0.865,0.788,0.813,0.636,0.382,0.686,0.865,0.313,0.125,0.515,0.973,0.889,0
303,2010,England,Hospital,164,39,0.238,1,0.816,0.105,0.684,0.211,0.028,0.333,0.417,0.222,0,1.21,0.36,0.13,0.72,5.73,5.72,2.9,0.243,0.526,0.289,0.395,0.263,0.167,0,0.179,0.125,0.103,0.205,0.938,0.935,0.903,0.75,0.75,0.533,0.8,0.323,0.129,0.652,0.818,0.71,0
304,2010,England,Hospital,328,43,0.131,0.906,0.833,0.125,0.6,0.275,0.05,0.35,0.425,0.175,0,1.14,0.19,0.01,0.1,6.36,6.32,3.58,0.476,0.344,0.313,0.156,0.313,0.156,0,0.243,0.154,0.209,0.256,1,0.917,0.714,0.9,0.308,0.643,0.929,0.182,0.455,0.833,1,0.692,0.026
305,2010,England,Hospital,239,37,0.155,0.917,0.765,0.094,0.531,0.375,0.063,0.438,0.375,0.125,0,1.46,0.41,0.81,0.12,5.98,5.28,3.23,0.31,0.294,0.235,0.118,0.118,0.143,0.2,0.194,0.026,0.054,0.135,1,0.75,0.7,0.727,0.667,0.5,0.933,0.188,0.375,0.6,0.938,0.733,0.027
306,2010,England,Site,647,129,0.199,0.859,0.803,0.062,0.535,0.403,0.103,0.278,0.46,0.159,0,0.25,0.11,0.25,0.42,5.76,5.64,4.64,0.243,0.17,0.057,0.123,0.113,0.058,1,0,0.134,0.07,0.147,0.914,0.6,0.543,0.727,0.829,0.543,0.914,0.114,0.171,0.714,0.861,0.657,0.008
307,2010,England,Hospital,450,48,0.107,1,0.872,0.083,0.771,0.146,0.021,0.271,0.438,0.271,0,1.25,0.5,0.05,0.04,6.42,5.52,4.12,0.378,0.229,0.083,0.188,0.042,0.119,0,0.122,0.021,0.125,0.25,0.826,0.636,0.682,0.375,0.667,0.364,0.864,0.389,0.389,0.409,0.84,0.714,0
308,2010,England,Site,1074,197,0.183,0.544,0.797,0.097,0.699,0.204,0.042,0.363,0.474,0.121,0,0.62,0.13,0.03,0.1,6.33,6.13,3.24,0.342,0.439,0.296,0.265,0.27,0.166,0.6,0,0.231,0.112,0.264,0.72,0.651,0.667,0.576,0.575,0.42,0.78,0.5,0.261,0.571,0.918,0.625,0.185
309,2010,England,Hospital,345,58,0.168,0.778,0.875,0.179,0.536,0.286,0.052,0.259,0.569,0.121,0,0.9,0.21,0.03,0.07,6.8,6.43,3.29,0.347,0.309,0.164,0.2,0.182,0.193,0.909,0.321,0.339,0.138,0.155,0.667,0.571,0.4,0.6,0.7,0.308,0.692,0.357,0.214,0.417,1,0.385,0.055
310,2010,England,Hospital,510,55,0.108,0.964,0.926,0.111,0.685,0.204,0,0.333,0.5,0.167,0,0.51,0.04,0.37,0.02,6.44,6.22,4.31,0.673,0.22,0.18,0.12,0.16,0.082,0.667,0.245,0.392,0.164,0.164,0.882,0.882,0.706,0.455,0.75,0.5,0.765,0.353,0.294,0.5,1,0.765,0
311,2010,England,Hospital,401,50,0.125,1,0.755,0.064,0.574,0.362,0.082,0.245,0.388,0.286,0,0.26,0.36,0.94,0.06,5.56,5.69,3.98,0.297,0.417,0.306,0.25,0.278,0.043,0.5,0.064,0.512,0.2,0.2,0.875,0.857,0.857,0.25,0.625,0.125,0.75,0.286,0,0.714,0.75,0.5,0
312,2011,England,Hospital,422,60,0.142,0.931,0.831,0.083,0.65,0.267,0.083,0.217,0.333,0.333,0.033,1.1,0.17,0.07,0.05,6.9,6.7,4.78,0.417,0.236,0.109,0.145,0.145,0.069,0.5,0.155,0.293,0.05,0.233,0.815,0.708,0.565,0.625,0.857,0.393,0.704,0.185,0.148,0.739,0.793,0.692,0.017
313,2011,England,Hospital,280,28,0.1,1,0.929,0.071,0.607,0.321,0.143,0.214,0.393,0.214,0.036,0.36,0.71,0.21,0.21,6.91,6.59,3.57,0.2,0.5,0.231,0.346,0.269,0,0.4,0.136,0.273,0.071,0.143,0.913,1,0.75,0.692,0.867,0.522,0.957,0.261,0.217,0.727,1,0.826,0
314,2011,England,Hospital,242,43,0.178,1,0.952,0.047,0.628,0.326,0.093,0.302,0.419,0.186,0,0.51,0.09,0.49,0.02,6.82,6.64,3.88,0.22,0.333,0.154,0.205,0.231,0,0.6,0.333,0.41,0.116,0.209,0.875,0.813,0.647,0.545,0.9,0.444,0.842,0.188,0.5,0.688,0.824,0.625,0
315,2011,England,Hospital,350,40,0.114,1,0.95,0.079,0.737,0.184,0.075,0.325,0.425,0.175,0,1.03,0.48,0.05,0.13,6.61,6.59,3.83,0.275,0.359,0.179,0.231,0.128,0.086,0.333,0.135,0.27,0.05,0.25,0.958,0.864,0.789,0.667,0.842,0.72,0.92,0.391,0.261,0.6,0.88,0.762,0.025
316,2011,England,Hospital,524,98,0.187,0.704,0.792,0.094,0.458,0.448,0.072,0.33,0.433,0.155,0.01,0.2,0.03,0.05,0.09,6.82,5.9,3.59,0.232,0.325,0.229,0.181,0.181,0.122,0.286,0.118,0.145,0.041,0.235,0.92,0.729,0.638,0.419,0.735,0.46,0.9,0.271,0.229,0.667,0.857,0.714,0.062
317,2011,England,Hospital,44,11,0.25,0.818,0.909,0,0.909,0.091,0,0.182,0.727,0.091,0,0.09,0.48,0.9,0.59,6.88,6,4.63,0.182,0.375,0.125,0.375,0.125,0,0.75,0,0,0,0.182,0.857,0.8,0.833,0,0,0,0.286,0.167,0.333,0.2,0.714,0.143,0
318,2011,England,Hospital,616,82,0.133,0.988,0.875,0.099,0.63,0.272,0.1,0.363,0.35,0.188,0,0.84,0.06,0.01,0.1,6.94,6.76,4.06,0.299,0.347,0.16,0.253,0.147,0.078,0.667,0.169,0.247,0.085,0.244,0.867,0.8,0.821,0.556,0.944,0.483,0.833,0.194,0.129,0.679,0.938,0.767,0
319,2011,England,Site,595,108,0.182,0.61,0.67,0.057,0.695,0.248,0.056,0.346,0.467,0.121,0.009,0.69,0.08,0.2,0.11,6.89,6.74,4.38,0.262,0.42,0.25,0.261,0.318,0.036,0.5,0.193,0.193,0.037,0.139,0.78,0.536,0.392,0.206,0.76,0.085,0.621,0.439,0.211,0.609,0.729,0.328,0.154
320,2011,England,Hospital,337,72,0.214,0.776,0.873,0.139,0.653,0.208,0.069,0.403,0.375,0.153,0,0.42,0.22,0.06,0.19,6.76,5.59,3.63,0.441,0.525,0.407,0.203,0.271,0.138,1,0.294,0.333,0.125,0.389,0.81,0.684,0.737,0.611,0.8,0.542,0.875,0.4,0.15,0.857,0.909,0.571,0
321,2011,England,Hospital,343,36,0.105,0.882,0.8,0.222,0.528,0.25,0.147,0.353,0.265,0.235,0,0.36,0.22,0.17,0.11,6.06,5.97,3.21,0.37,0.273,0.152,0.182,0.152,0.115,0.667,0.259,0.259,0.139,0.194,0.778,0.882,0.667,0.571,0.857,0.476,0.81,0.529,0.235,0.778,0.778,0.778,0
322,2011,England,Hospital,462,70,0.152,0.986,0.87,0.114,0.629,0.257,0.043,0.314,0.471,0.157,0.014,0.41,0.21,0.11,0.07,6.87,6.43,3.94,0.297,0.254,0.194,0.104,0.075,0.111,0.857,0.435,0.5,0.114,0.214,0.84,0.875,0.75,0.529,1,0.593,0.889,0.154,0.269,0.818,0.962,0.64,0.015
323,2011,England,Hospital,303,37,0.122,1,0.973,0.081,0.703,0.216,0,0.486,0.343,0.143,0.029,0.49,0.16,0.07,0.05,6.94,6.6,3.53,0.4,0.273,0.182,0.121,0.152,0.114,1,0.297,0.297,0.135,0.324,0.889,0.722,0.667,0.667,0.778,0.333,0.7,0.158,0.421,0.765,0.9,0.684,0.054
324,2011,England,Hospital,371,74,0.199,0.861,0.905,0.068,0.77,0.162,0.054,0.378,0.405,0.162,0,0.78,0.3,0.18,0.03,6.89,6.36,3.48,0.378,0.338,0.162,0.25,0.162,0.077,0.6,0.279,0.5,0.135,0.257,0.92,0.786,0.738,0.543,0.857,0.417,0.837,0.36,0.36,0.63,0.863,0.58,0
325,2011,England,Site,677,95,0.14,0.989,0.853,0.084,0.579,0.337,0.053,0.309,0.362,0.266,0.011,0.53,0.05,0.12,0.05,6.47,6.08,4.32,0.154,0.351,0.284,0.216,0.23,0.08,0.667,0.095,0.135,0.126,0.242,0.873,0.758,0.75,0.462,0.826,0.485,0.768,0.284,0.254,0.548,0.722,0.559,0.011
326,2011,England,Hospital,403,58,0.144,1,0.947,0.158,0.772,0.07,0.088,0.386,0.439,0.088,0,0.95,0.34,0.6,0.17,6.73,6.35,4.87,0.268,0.292,0.146,0.167,0.104,0.17,0.25,0.167,0.222,0.155,0.293,0.944,0.844,0.853,0.579,0.917,0.595,0.811,0.229,0.2,0.742,0.914,0.778,0
327,2011,England,Hospital,234,37,0.158,1,0.973,0.054,0.703,0.243,0.054,0.162,0.486,0.27,0.027,1.08,0.05,0.27,0.03,6.72,6.2,4.45,0.118,0.235,0.206,0.176,0.206,0.094,0.333,0.273,0.273,0.027,0.108,0.786,0.923,0.654,0.556,0.941,0.481,0.893,0.143,0.214,0.783,0.778,0.519,0
328,2011,England,Hospital,292,63,0.216,0.887,0.839,0.095,0.667,0.238,0.049,0.377,0.41,0.164,0,0.59,0.19,0.22,0,6.79,6.49,3.8,0.32,0.279,0.098,0.246,0.131,0.151,1,0.231,0.231,0.079,0.19,0.952,0.881,0.929,0.818,0.95,0.524,0.909,0.289,0.2,0.5,0.889,0.721,0
329,2011,England,Hospital,248,52,0.21,0.404,0.769,0.059,0.686,0.255,0.078,0.451,0.373,0.078,0.02,0.77,0.31,0.15,0.11,6.82,6.66,4.47,0.412,0.367,0.245,0.163,0.122,0.104,0.8,0.146,0.188,0.173,0.173,0.739,0.524,0.35,0.316,0.714,0.52,0.76,0.174,0.304,0.429,0.583,0.542,0.019
330,2011,England,Hospital,489,86,0.176,0.753,0.907,0.081,0.709,0.209,0.012,0.306,0.541,0.141,0,0.69,0.23,0.15,0.03,6.86,5.83,3.84,0.381,0.341,0.207,0.232,0.134,0.096,0.429,0.048,0.12,0.163,0.291,0.875,0.864,0.625,0.5,0.722,0.32,0.87,0.308,0.154,0.538,0.808,0.72,0
331,2011,England,Hospital,591,92,0.156,0.988,0.868,0.11,0.637,0.253,0.055,0.253,0.451,0.242,0,0.71,0.07,0.2,0.07,6.72,6.14,4.37,0.253,0.253,0.229,0.06,0.133,0.113,0.778,0.175,0.2,0.054,0.12,0.72,0.6,0.52,0.421,0.818,0.5,0.731,0.28,0.2,0.75,0.8,0.538,0
332,2011,England,Hospital,197,26,0.132,1,0.96,0.16,0.68,0.16,0.077,0.5,0.269,0.154,0,0.69,0.19,0.23,0.2,6.71,5.87,3.51,0.385,0.304,0.217,0.174,0.304,0.208,0.75,0.462,0.577,0.231,0.423,1,1,1,1,1,1,1,0,0,1,1,1,0
333,2011,England,Hospital,219,32,0.146,0.968,0.844,0.125,0.625,0.25,0.125,0.438,0.188,0.25,0,1.52,0.31,0.03,0.09,7,6.92,4.13,0.281,0.406,0.344,0.219,0.375,0.031,1,0.156,0.156,0.156,0.25,0.833,0.783,0.818,0.563,0.875,0.56,0.76,0.167,0.25,0.522,0.84,0.667,0
334,2011,England,Hospital,275,46,0.167,0.935,0.889,0.174,0.587,0.239,0.13,0.261,0.391,0.217,0,0.7,0.26,0.06,0.03,6.69,6.14,3.39,0.333,0.314,0.2,0.2,0.2,0.146,0.667,0.205,0.205,0.087,0.304,1,0.913,0.739,0.667,0.933,0.609,1,0.192,0.192,0.739,0.846,0.696,0
335,2011,England,Hospital,421,86,0.204,0.976,0.918,0.093,0.686,0.221,0.105,0.267,0.477,0.14,0.012,0.72,0.07,0.19,0.26,6.77,6.75,4.35,0.523,0.225,0.188,0.075,0.088,0.095,0.571,0.467,0.52,0.186,0.36,1,0.875,0.833,0.867,0.929,0.545,0.957,0.167,0.208,0.826,0.875,0.783,0.024
336,2011,England,Hospital,543,71,0.131,0.986,0.887,0.086,0.7,0.214,0.072,0.275,0.464,0.188,0,0.96,0.45,0.1,0.06,6.78,6.43,3.66,0.314,0.465,0.394,0.141,0.225,0.101,0.714,0.353,0.382,0.197,0.296,0.776,0.721,0.659,0.464,0.857,0.521,0.796,0.347,0.265,0.643,0.76,0.694,0.029
337,2011,England,Hospital,406,69,0.17,0.985,0.912,0.043,0.754,0.203,0.059,0.309,0.309,0.309,0.015,0.45,0.07,0.04,0.03,6.7,5.66,3.69,0.379,0.365,0.333,0.175,0.222,0.091,0,0.14,0.316,0.087,0.29,1,0.824,0.857,0.75,0.6,0.471,0.833,0.118,0.176,0.588,0.778,0.778,0
338,2011,England,Hospital,398,71,0.178,0.723,0.944,0.086,0.757,0.157,0,0.246,0.623,0.13,0,0.03,0.24,0.01,0.15,6.72,6.69,4.37,0.242,0.277,0.092,0.2,0.077,0.088,0.25,0.9,0.917,0.085,0.268,0.909,0.8,0.667,0.611,0.9,0.342,0.868,0.361,0.278,0.559,0.917,0.694,0
339,2011,England,Hospital,351,44,0.125,0.93,0.907,0.07,0.767,0.163,0.093,0.302,0.349,0.233,0.023,1.36,0.18,0,0.27,6.98,5.89,4.14,0.262,0.342,0.237,0.158,0.211,0.132,0.8,0.263,0.263,0.227,0.25,0.615,0.5,0.333,0.25,0.375,0.182,0.583,0.154,0.231,0.818,0.923,0.385,0.023
340,2011,England,Hospital,562,81,0.144,0.962,0.873,0.101,0.709,0.19,0.05,0.438,0.375,0.138,0,0.12,0.15,0.13,0.29,6.96,6.9,3.85,0.382,0.361,0.264,0.181,0.222,0.08,0.167,0.071,0.114,0.111,0.321,0.952,0.895,0.778,0.333,0.714,0.5,0.95,0.4,0.5,0.5,0.81,0.714,0.05
341,2011,England,Site,543,91,0.168,0.989,0.889,0.067,0.652,0.281,0.07,0.267,0.349,0.291,0.023,0.31,0.04,0.13,0,6.14,5.94,3.9,0.284,0.089,0.089,0,0.051,0.108,0.286,0.359,0.5,0.099,0.242,0.877,0.896,0.788,0.611,0.914,0.386,0.864,0.121,0.207,0.653,0.845,0.719,0.035
342,2011,England,Hospital,488,58,0.119,0.931,0.909,0.07,0.737,0.193,0.105,0.316,0.316,0.228,0.035,0.41,0.21,0.07,0.07,6.69,6.53,3.25,0.444,0.208,0.132,0.094,0.151,0.143,0.714,0.163,0.184,0.086,0.172,0.774,0.767,0.679,0.3,0.889,0.31,0.839,0.267,0.367,0.69,0.906,0.645,0
343,2011,England,Hospital,463,55,0.119,0.982,0.818,0.093,0.648,0.259,0.036,0.164,0.455,0.345,0,1.36,0.65,0.3,0.33,6.58,6.54,4.06,0.527,0.283,0.226,0.113,0.113,0.178,0.333,0.222,0.278,0.073,0.255,0.909,0.909,0.818,0.625,1,0.409,0.762,0.273,0.136,0.714,0.864,0.591,0
344,2011,England,Hospital,284,47,0.165,0.979,0.911,0.064,0.723,0.213,0.043,0.298,0.34,0.319,0,2.36,0.34,0.79,1.57,6.68,6.38,4.27,0.489,0.196,0.087,0.109,0.087,0.024,1,0.023,0.023,0.064,0.149,0.786,0.643,0.533,0.571,0.583,0.462,0.8,0.333,0.133,0.867,0.813,0.375,0
345,2011,England,Hospital,504,66,0.131,1,0.836,0.143,0.619,0.238,0.048,0.349,0.444,0.159,0,1.11,0.36,0.11,0.16,6.68,5.88,3.42,0.297,0.408,0.327,0.143,0.245,0.154,0.5,0.053,0.07,0.061,0.106,0.895,0.889,0.889,0.929,1,0.737,0.947,0.263,0.158,0.6,0.947,0.789,0.031
346,2011,England,Hospital,672,101,0.15,0.98,0.854,0.062,0.732,0.206,0.05,0.45,0.33,0.17,0,1.13,0.15,0.02,0.16,6.68,6.3,4.15,0.312,0.256,0.081,0.198,0.105,0.043,1,0.054,0.087,0.059,0.188,0.914,0.771,0.806,0.481,0.765,0.417,0.889,0.188,0.188,0.742,0.943,0.703,0.069
347,2011,England,Hospital,354,57,0.161,0.632,0.893,0.036,0.764,0.2,0.018,0.393,0.482,0.107,0,1.72,0.28,0.11,0.04,6.78,6.47,4.19,0.226,0.372,0.233,0.186,0.256,0.054,1,0.194,0.361,0.088,0.105,0.4,0.545,0.5,0.444,0.7,0.273,0.889,0.182,0.182,1,0.818,0.364,0
348,2011,England,Hospital,656,53,0.081,0.851,0.857,0.212,0.615,0.173,0.039,0.412,0.431,0.118,0,1.85,0.6,0.11,0.04,6.41,5.99,4.4,0.3,0.273,0.091,0.227,0.182,0.067,1,0.097,0.226,0.075,0.094,0.818,0.7,0.636,0.667,0.875,0.455,1,0.091,0.182,0.727,0.909,0.727,0.02
349,2011,England,Hospital,375,63,0.168,1,0.951,0.063,0.81,0.127,0.066,0.295,0.295,0.279,0.066,0.59,0.32,0.1,0.11,6.5,6.15,4.76,0.174,0.113,0.094,0.057,0.057,0.069,0,0.034,0.069,0.048,0.111,0.872,0.811,0.703,0.526,0.885,0.564,0.846,0.175,0.175,0.778,0.95,0.692,0.019
350,2011,England,Hospital,441,61,0.138,0.984,0.885,0.098,0.705,0.197,0.067,0.233,0.483,0.217,0,0.54,0.49,0.1,0.06,6.04,5.67,3.3,0.136,0.24,0.14,0.12,0.08,0.104,0.2,0.071,0.167,0.082,0.115,1,0.96,0.913,0.833,0.955,0.655,0.966,0.103,0.069,0.708,0.828,0.759,0
351,2011,England,Hospital,498,76,0.153,1,0.882,0.118,0.566,0.316,0.039,0.211,0.395,0.316,0.039,0.53,0.01,0.01,0.27,6.43,5.88,4.12,0.237,0.263,0.132,0.158,0.132,0.122,0.778,0.12,0.173,0.053,0.224,0.898,0.849,0.7,0.259,0.735,0.407,0.881,0.169,0.22,0.68,0.763,0.649,0.013
352,2011,England,Hospital,233,39,0.167,0.611,0.974,0.179,0.538,0.282,0.053,0.316,0.5,0.132,0,0.88,0.51,0.21,0.52,6.82,6.74,4.27,0.143,0.303,0.152,0.182,0.121,0.071,1,0.407,0.407,0.128,0.41,0.95,0.875,0.857,0.615,0.733,0.579,1,0.611,0.5,0.8,0.85,0.632,0.027
353,2011,England,Hospital,543,73,0.134,0.671,0.806,0.11,0.603,0.288,0.014,0.25,0.583,0.153,0,0.16,0.16,0,0.16,6.68,6.64,4.38,0.257,0.348,0.188,0.203,0.145,0.085,0.8,0.66,0.698,0.082,0.205,0.714,0.667,0.5,0.348,0.778,0.318,0.711,0.205,0.205,0.743,0.761,0.511,0.014
354,2011,England,Hospital,460,74,0.161,0.986,0.877,0.041,0.548,0.411,0.125,0.319,0.431,0.125,0,0.61,0.27,0.11,0.2,6.74,6.4,4.32,0.386,0.31,0.197,0.183,0.197,0.155,0.667,0.345,0.418,0.041,0.135,0.913,0.886,0.786,0.654,0.806,0.396,0.854,0.2,0.222,0.756,0.854,0.771,0.014
355,2011,England,Hospital,375,62,0.165,0.983,0.903,0.081,0.565,0.355,0.033,0.25,0.517,0.2,0,0.32,0.23,0.24,0.35,6.69,6.5,4.92,0.246,0.228,0.175,0.07,0.053,0.071,0.25,0.071,0.071,0.081,0.097,0.944,0.722,0.765,0.6,0.833,0.389,1,0.263,0.158,0.857,1,0.667,0.016
356,2011,England,Hospital,473,77,0.163,0.987,0.855,0.132,0.605,0.263,0.078,0.325,0.429,0.169,0,0.27,0.3,0.27,0.08,6.88,6.52,4.56,0.227,0.368,0.191,0.265,0.191,0.119,0.8,0.672,0.672,0.091,0.195,0.867,0.711,0.689,0.529,0.828,0.553,0.88,0.342,0.447,0.737,0.96,0.75,0
357,2011,England,Hospital,397,72,0.181,1,0.887,0.113,0.746,0.141,0.029,0.456,0.265,0.25,0,0.72,0.15,0.03,0.03,6.8,6.19,3.13,0.371,0.271,0.017,0.254,0.186,0.119,0.429,0.119,0.134,0.056,0.139,0.794,0.788,0.853,0.517,0.893,0.425,0.927,0.333,0.128,0.722,0.875,0.725,0.014
358,2011,England,Hospital,815,113,0.139,0.982,0.736,0.093,0.574,0.333,0.155,0.364,0.273,0.136,0.073,0.27,0.23,0.59,0.04,6.74,6.09,3.55,0.215,0.371,0.247,0.225,0.337,0.184,0.357,0.233,0.279,0.08,0.177,1,1,0.667,1,1,0.667,1,0.25,0.25,1,1,1,0.068
359,2011,England,Hospital,547,75,0.137,0.986,0.726,0.093,0.68,0.227,0.125,0.306,0.375,0.181,0.014,0.85,0.16,0.22,0.16,6.62,6.35,3.64,0.253,0.507,0.435,0.159,0.217,0.09,0.5,0.119,0.179,0.107,0.227,0.952,0.872,0.833,0.818,0.962,0.683,0.902,0.286,0.31,0.711,0.927,0.769,0.081
360,2011,England,Hospital,951,121,0.127,0.931,0.712,0.042,0.65,0.308,0.059,0.269,0.454,0.176,0.042,0.32,0.04,0.22,0.05,6.61,6.35,3.89,0.175,0.423,0.279,0.26,0.26,0.073,0.875,0.083,0.13,0.025,0.215,0.815,0.623,0.689,0.431,0.706,0.431,0.877,0.185,0.231,0.579,0.797,0.603,0
361,2011,England,Hospital,398,64,0.161,0.919,0.635,0.016,0.714,0.27,0.048,0.206,0.413,0.317,0.016,0.53,0.31,0.18,0.09,6.24,5.78,4.45,0.2,0.455,0.364,0.218,0.236,0,1,0.115,0.197,0.078,0.25,0.902,0.868,0.811,0.739,0.875,0.463,0.929,0.25,0.275,0.632,0.9,0.821,0
362,2011,England,Hospital,1074,189,0.176,0.925,0.822,0.095,0.577,0.328,0.063,0.36,0.339,0.217,0.021,0.51,0.18,0.03,0.4,6.57,6.38,4.05,0.432,0.287,0.14,0.201,0.165,0.122,0.824,0.107,0.179,0.085,0.164,0.843,0.774,0.64,0.591,0.825,0.495,0.827,0.245,0.255,0.698,0.83,0.663,0.065
363,2011,England,Hospital,710,112,0.158,0.972,0.813,0.098,0.67,0.232,0.125,0.384,0.348,0.134,0.009,0.55,0.32,0.19,0.15,6.47,6.08,3.36,0.394,0.35,0.17,0.24,0.2,0.104,1,0.216,0.216,0.063,0.196,0.795,0.667,0.548,0.462,0.864,0.356,0.891,0.227,0.432,0.738,0.978,0.689,0.1
364,2011,England,Hospital,258,42,0.163,1,0.902,0.15,0.625,0.225,0.111,0.5,0.306,0.083,0,0.85,0.05,0.17,0.17,6.5,6.19,4.06,0.325,0.333,0.233,0.167,0.233,0.111,1,0.393,0.429,0.143,0.286,0.722,0.842,0.667,0.615,0.824,0.429,0.857,0.45,0.5,0.647,0.85,0.727,0
365,2011,England,Hospital,505,66,0.131,0.922,0.785,0.076,0.803,0.121,0.111,0.349,0.46,0.079,0,1.42,0.12,0.02,0.35,6.78,5.73,4.12,0.646,0.3,0.1,0.217,0.15,0.052,0.333,0.034,0.052,0.106,0.303,0.9,0.784,0.816,0.533,0.9,0.512,0.875,0.368,0.342,0.778,0.925,0.675,0.047
366,2011,England,Hospital,250,46,0.184,0.727,0.457,0.022,0.522,0.457,0.178,0.444,0.244,0.111,0.022,0.07,0.07,0.03,0.2,7,6.53,4.49,0.279,0.333,0.048,0.286,0.262,0.028,1,0.429,0.457,0.087,0.217,0.833,0.731,0.654,0.524,0.929,0.645,0.938,0.281,0.188,0.733,0.938,0.677,0.341
367,2011,England,Hospital,438,99,0.226,0.74,0.781,0.121,0.606,0.273,0.053,0.453,0.347,0.137,0.011,0.7,0.1,0.03,0.18,6.51,6.32,4.05,0.229,0.272,0.136,0.21,0.148,0.105,0.5,0.131,0.143,0.051,0.182,0.719,0.685,0.569,0.595,0.782,0.484,0.853,0.234,0.219,0.552,0.879,0.825,0.011
368,2011,England,Hospital,352,65,0.185,0.719,0.859,0.092,0.769,0.138,0.032,0.587,0.222,0.095,0.063,1.12,0.37,0.29,0.25,6.82,6.02,3.47,0.292,0.3,0.117,0.217,0.117,0.07,0.25,0.07,0.123,0.062,0.138,0.9,1,0.556,0.667,0.857,0.556,0.889,0.375,0,0.556,0.9,0.5,0.015
369,2011,England,Site,294,31,0.105,0.567,0.833,0.067,0.733,0.2,0.161,0.258,0.516,0.065,0,0.65,0.32,0.18,0.1,6.74,6.44,4.28,0.067,0.276,0.241,0.034,0.207,0.154,1,0.115,0.115,0.065,0.161,0.913,0.81,0.667,0.615,0.923,0.409,0.826,0.182,0.409,0.5,0.957,0.826,0.032
370,2011,England,Hospital,494,59,0.119,1,0.862,0.069,0.672,0.259,0.086,0.155,0.483,0.276,0,0.38,0.07,0.19,0.06,6.42,5.86,4.42,0.155,0.28,0.2,0.18,0.16,0.067,0.5,0.055,0.055,0.051,0.119,0.881,0.711,0.629,0.28,0.944,0.256,0.841,0.163,0.186,0.706,0.636,0.386,0
371,2011,England,Site,261,38,0.146,1,0.763,0.105,0.605,0.289,0.108,0.351,0.27,0.243,0.027,1.46,0.42,0.05,0.11,6.9,6.52,4.64,0.289,0.314,0.171,0.171,0.229,0.043,0,0.091,0.091,0.053,0.237,0.931,0.792,0.8,0.611,0.909,0.552,0.931,0.111,0.111,0.652,0.966,0.63,0
